Starting DroneDriver
vel_x, Err, 60.000000, P, 0.060000, I, 0.000000, D, 0.000000, PID, 0.050000
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, -0.005600, PID, 0.036400
vel_y, Err, 50.000000, P, 0.062500, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.002400, PID, 0.047400
vel_y, Err, 48.000000, P, 0.060000, I, 0.000000, D, -0.001750, PID, 0.058250
vel_x, Err, 47.000000, P, 0.047000, I, 0.000000, D, 0.001600, PID, 0.048600
vel_y, Err, 49.000000, P, 0.061250, I, 0.000000, D, 0.000875, PID, 0.062125
vel_x, Err, 47.000000, P, 0.047000, I, 0.000000, D, 0.000000, PID, 0.047000
vel_y, Err, 48.000000, P, 0.060000, I, 0.000000, D, -0.000875, PID, 0.059125
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, -0.004000, PID, 0.038000
vel_y, Err, 44.000000, P, 0.055000, I, 0.000000, D, -0.003500, PID, 0.051500
vel_x, Err, 38.000000, P, 0.038000, I, 0.000000, D, -0.003200, PID, 0.034800
vel_y, Err, 42.000000, P, 0.052500, I, 0.000000, D, -0.001750, PID, 0.050750
vel_x, Err, 35.000000, P, 0.035000, I, 0.000000, D, -0.002400, PID, 0.032600
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, -0.002625, PID, 0.046125
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, -0.001600, PID, 0.031400
vel_y, Err, 38.000000, P, 0.047500, I, 0.000000, D, -0.000875, PID, 0.046625
vel_x, Err, 29.000000, P, 0.029000, I, 0.000000, D, -0.003200, PID, 0.025800
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000875, PID, 0.049625
vel_x, Err, 25.000000, P, 0.025000, I, 0.000000, D, -0.003200, PID, 0.021800
vel_y, Err, 41.000000, P, 0.051250, I, 0.000000, D, 0.001750, PID, 0.053000
vel_x, Err, 25.000000, P, 0.025000, I, 0.000000, D, 0.000000, PID, 0.025000
vel_y, Err, 43.000000, P, 0.053750, I, 0.000000, D, 0.001750, PID, 0.055500
vel_x, Err, 24.000000, P, 0.024000, I, 0.000000, D, -0.000800, PID, 0.023200
vel_y, Err, 45.000000, P, 0.056250, I, 0.000000, D, 0.001750, PID, 0.058000
vel_x, Err, 25.000000, P, 0.025000, I, 0.000000, D, 0.000800, PID, 0.025800
vel_y, Err, 46.000000, P, 0.057500, I, 0.000000, D, 0.000875, PID, 0.058375
vel_x, Err, 26.000000, P, 0.026000, I, 0.000000, D, 0.000800, PID, 0.026800
vel_y, Err, 47.000000, P, 0.058750, I, 0.000000, D, 0.000875, PID, 0.059625
vel_x, Err, 26.000000, P, 0.026000, I, 0.000000, D, 0.000000, PID, 0.026000
vel_y, Err, 48.000000, P, 0.060000, I, 0.000000, D, 0.000875, PID, 0.060875
vel_x, Err, 26.000000, P, 0.026000, I, 0.000000, D, 0.000000, PID, 0.026000
vel_y, Err, 50.000000, P, 0.062500, I, 0.000000, D, 0.001750, PID, 0.062500
vel_x, Err, 27.000000, P, 0.027000, I, 0.000000, D, 0.000800, PID, 0.027800
vel_y, Err, 51.000000, P, 0.063750, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 30.000000, P, 0.030000, I, 0.000000, D, 0.002400, PID, 0.032400
vel_y, Err, 57.000000, P, 0.071250, I, 0.000000, D, 0.005250, PID, 0.062500
vel_x, Err, 34.000000, P, 0.034000, I, 0.000000, D, 0.003200, PID, 0.037200
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, 0.004375, PID, 0.062500
vel_x, Err, 36.000000, P, 0.036000, I, 0.000000, D, 0.001600, PID, 0.037600
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.001750, PID, 0.062500
vel_x, Err, 36.000000, P, 0.036000, I, 0.000000, D, 0.000000, PID, 0.036000
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 35.000000, P, 0.035000, I, 0.000000, D, -0.000800, PID, 0.034200
vel_y, Err, 63.000000, P, 0.078750, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 32.000000, P, 0.032000, I, 0.000000, D, -0.002400, PID, 0.029600
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, 0.000800, PID, 0.033800
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.001750, PID, 0.062500
vel_x, Err, 34.000000, P, 0.034000, I, 0.000000, D, 0.000800, PID, 0.034800
vel_y, Err, 67.000000, P, 0.083750, I, 0.000000, D, 0.002625, PID, 0.062500
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, -0.000800, PID, 0.032200
vel_y, Err, 71.000000, P, 0.088750, I, 0.000000, D, 0.003500, PID, 0.062500
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, 0.000000, PID, 0.033000
vel_y, Err, 75.000000, P, 0.093750, I, 0.000000, D, 0.003500, PID, 0.062500
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, 0.000000, PID, 0.033000
vel_y, Err, 75.000000, P, 0.093750, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 33.000000, P, 0.033000, I, 0.000000, D, 0.000000, PID, 0.033000
vel_y, Err, 75.000000, P, 0.093750, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, 0.000000, PID, 0.042000
vel_y, Err, 77.000000, P, 0.096250, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, 0.000000, PID, 0.042000
vel_y, Err, 77.000000, P, 0.096250, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, 0.001600, PID, 0.045600
vel_y, Err, 75.000000, P, 0.093750, I, 0.000000, D, -0.001750, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000800, PID, 0.045800
vel_y, Err, 74.000000, P, 0.092500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, -0.000800, PID, 0.043200
vel_y, Err, 72.000000, P, 0.090000, I, 0.000000, D, -0.001750, PID, 0.062500
vel_x, Err, 43.000000, P, 0.043000, I, 0.000000, D, -0.000800, PID, 0.042200
vel_y, Err, 72.000000, P, 0.090000, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, -0.000800, PID, 0.041200
vel_y, Err, 71.000000, P, 0.088750, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, 0.001600, PID, 0.045600
vel_y, Err, 70.000000, P, 0.087500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000800, PID, 0.045800
vel_y, Err, 68.000000, P, 0.085000, I, 0.000000, D, -0.001750, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000000, PID, 0.045000
vel_y, Err, 67.000000, P, 0.083750, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000000, PID, 0.045000
vel_y, Err, 66.000000, P, 0.082500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, -0.000800, PID, 0.043200
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, -0.001750, PID, 0.062500
vel_x, Err, 42.000000, P, 0.042000, I, 0.000000, D, -0.001600, PID, 0.040400
vel_y, Err, 63.000000, P, 0.078750, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, -0.000800, PID, 0.040200
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 43.000000, P, 0.043000, I, 0.000000, D, 0.001600, PID, 0.044600
vel_y, Err, 63.000000, P, 0.078750, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.001600, PID, 0.046600
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000800, PID, 0.046800
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, -0.000800, PID, 0.044200
vel_y, Err, 63.000000, P, 0.078750, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, -0.000800, PID, 0.043200
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, -0.000875, PID, 0.062500
vel_x, Err, 44.000000, P, 0.044000, I, 0.000000, D, 0.000000, PID, 0.044000
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000800, PID, 0.045800
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 45.000000, P, 0.045000, I, 0.000000, D, 0.000000, PID, 0.045000
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000800, PID, 0.046800
vel_y, Err, 62.000000, P, 0.077500, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000000, PID, 0.046000
vel_y, Err, 63.000000, P, 0.078750, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000000, PID, 0.046000
vel_y, Err, 64.000000, P, 0.080000, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000000, PID, 0.046000
vel_y, Err, 65.000000, P, 0.081250, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 46.000000, P, 0.046000, I, 0.000000, D, 0.000000, PID, 0.046000
vel_y, Err, 65.000000, P, 0.081250, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 47.000000, P, 0.047000, I, 0.000000, D, 0.000800, PID, 0.047800
vel_y, Err, 66.000000, P, 0.082500, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 47.000000, P, 0.047000, I, 0.000000, D, 0.000000, PID, 0.047000
vel_y, Err, 67.000000, P, 0.083750, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 48.000000, P, 0.048000, I, 0.000000, D, 0.000800, PID, 0.048800
vel_y, Err, 68.000000, P, 0.085000, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 49.000000, P, 0.049000, I, 0.000000, D, 0.000800, PID, 0.049800
vel_y, Err, 69.000000, P, 0.086250, I, 0.000000, D, 0.000875, PID, 0.062500
vel_x, Err, 54.000000, P, 0.054000, I, 0.000000, D, 0.004000, PID, 0.050000
vel_y, Err, 73.000000, P, 0.091250, I, 0.000000, D, 0.003500, PID, 0.062500
vel_x, Err, 54.000000, P, 0.054000, I, 0.000000, D, 0.000000, PID, 0.050000
vel_y, Err, 73.000000, P, 0.091250, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, 54.000000, P, 0.054000, I, 0.000000, D, 0.000000, PID, 0.050000
vel_y, Err, 73.000000, P, 0.091250, I, 0.000000, D, 0.000000, PID, 0.062500
vel_x, Err, -16.000000, P, -0.016000, I, 0.000000, D, 0.000000, PID, -0.016000
vel_y, Err, -82.000000, P, -0.102500, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -16.000000, P, -0.016000, I, 0.000000, D, 0.000000, PID, -0.016000
vel_y, Err, -82.000000, P, -0.102500, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -16.000000, P, -0.016000, I, 0.000000, D, 0.000000, PID, -0.016000
vel_y, Err, -82.000000, P, -0.102500, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -19.000000, P, -0.019000, I, 0.000000, D, 0.000000, PID, -0.019000
vel_y, Err, -83.000000, P, -0.103750, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -19.000000, P, -0.019000, I, 0.000000, D, 0.000000, PID, -0.019000
vel_y, Err, -83.000000, P, -0.103750, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -19.000000, P, -0.019000, I, 0.000000, D, 0.000000, PID, -0.019000
vel_y, Err, -83.000000, P, -0.103750, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, -67.000000, P, -0.067000, I, 0.000000, D, 0.000000, PID, -0.050000
vel_y, Err, 10.000000, P, 0.012500, I, 0.000000, D, 0.000000, PID, 0.012500
vel_x, Err, -67.000000, P, -0.067000, I, 0.000000, D, 0.000000, PID, -0.050000
vel_y, Err, 10.000000, P, 0.012500, I, 0.000000, D, 0.000000, PID, 0.012500
vel_x, Err, -67.000000, P, -0.067000, I, 0.000000, D, 0.000000, PID, -0.050000
vel_y, Err, 10.000000, P, 0.012500, I, 0.000000, D, 0.000000, PID, 0.012500
vel_x, Err, 36.000000, P, 0.036000, I, 0.000000, D, 0.000000, PID, 0.036000
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 36.000000, P, 0.036000, I, 0.000000, D, 0.000000, PID, 0.036000
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 37.000000, P, 0.037000, I, 0.000000, D, 0.000800, PID, 0.037800
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 37.000000, P, 0.037000, I, 0.000000, D, 0.000000, PID, 0.037000
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 37.000000, P, 0.037000, I, 0.000000, D, 0.000000, PID, 0.037000
vel_y, Err, 39.000000, P, 0.048750, I, 0.000000, D, 0.000000, PID, 0.048750
vel_x, Err, 39.000000, P, 0.039000, I, 0.000000, D, 0.000000, PID, 0.039000
vel_y, Err, -80.000000, P, -0.100000, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, 0.001600, PID, 0.042600
vel_y, Err, -79.000000, P, -0.098750, I, 0.000000, D, 0.000875, PID, -0.062500
vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, 0.000000, PID, 0.041000
vel_y, Err, -79.000000, P, -0.098750, I, 0.000000, D, 0.000000, PID, -0.062500
vel_x, Err, 41.000000, P, 0.041000, I, 0.000000, D, 0.000000, PID, 0.041000
vel_y, Err, -79.000000, P, -0.098750, I, 0.000000, D, 0.000000, PID, -0.062500
